Date      , Firm_Id, Industry       , Revenue               , Cost_Of_Goods_Sold   , Operating_Expenses    , Market_Share
2022-12-31,      22, Telecoms       ,   201951.8415408522   ,  150418.14670594272  ,   27767.557001022815  , 0.014945337318526689
2023-03-31,      22, Telecoms       ,   144722.68740840215  ,   90974.11565828741  ,   23484.417947602542  , 0.014945337318526689
2023-06-30,      22, Telecoms       ,   106078.12068302368  ,   61170.761928469634 ,   23099.52787240003   , 0.014945337318526689
2023-09-30,      22, Telecoms       ,   162874.48381746822  ,  104992.82310897771  ,   26523.37122766604   , 0.014945337318526689
2023-12-31,      22, Telecoms       ,   109395.80433305493  ,   64260.034625499335 ,   15150.999582298764  , 0.014945337318526689
2024-03-31,      22, Telecoms       ,   137361.80251642875  ,   75034.75863370385  ,   26017.357995300397  , 0.014945337318526689
2024-06-30,      22, Telecoms       ,   257079.00231291825  ,  192480.27689139955  ,   42492.41912107482   , 0.014945337318526689
2010-03-31,      23, Telecoms       ,   107486.73940243693  ,   51935.55879381195  ,   11322.495619838941  , 0.006757450785057169
2010-06-30,      23, Telecoms       ,    82940.20217429333  ,   62064.07787826584  ,   11189.400664041135  , 0.006757450785057169
2010-09-30,      23, Telecoms       ,    57543.432177598435 ,   39746.43027874691  ,    8699.799745352138  , 0.006757450785057169
2010-12-31,      23, Telecoms       ,    50079.8215807919   ,   29209.307441041423 ,   10082.971920469217  , 0.006757450785057169
2011-03-31,      23, Telecoms       ,    94679.8657233819   ,   67204.78200301903  ,    9608.738070087353  , 0.006757450785057169
2011-06-30,      23, Telecoms       ,    60724.07998815559  ,   41499.67983948245  ,   10269.051597961505  , 0.006757450785057169
2011-09-30,      23, Telecoms       ,    59803.78001249522  ,   44617.733409590415 ,   12749.29301350706   , 0.006757450785057169
2011-12-31,      23, Telecoms       ,    67604.93165532735  ,   35464.294114936245 ,   12220.21653227266   , 0.006757450785057169
2012-03-31,      23, Telecoms       ,    67390.2007345929   ,   37312.19362905028  ,    6809.600477914014  , 0.006757450785057169
2012-06-30,      23, Telecoms       ,    47945.18352352824  ,   27378.823318062863 ,    6482.819927237348  , 0.006757450785057169
2012-09-30,      23, Telecoms       ,    48665.950165857605 ,   33981.345629942785 ,    4870.9599058162175 , 0.006757450785057169
2012-12-31,      23, Telecoms       ,    90657.45505600513  ,   49167.68500286349  ,   12345.25919217718   , 0.006757450785057169
2013-03-31,      23, Telecoms       ,    65975.96192231962  ,   35456.0309792006   ,   10728.299532060375  , 0.006757450785057169
2013-06-30,      23, Telecoms       ,    35333.009829231036 ,   19894.60677943962  ,    8175.554581597076  , 0.006757450785057169
2013-09-30,      23, Telecoms       ,    59666.33867952678  ,   32759.61143036461  ,    6922.494914385216  , 0.006757450785057169
2013-12-31,      23, Telecoms       ,    86620.74062991129  ,   63754.672342690195 ,    9444.609448962223  , 0.006757450785057169
2014-03-31,      23, Telecoms       ,    39354.24938336182  ,   21492.157857766386 ,    4905.232748418333  , 0.006757450785057169
2014-06-30,      23, Telecoms       ,    39320.01472494846  ,   26932.18232500625  ,    4654.4941329364565 , 0.006757450785057169
2014-09-30,      23, Telecoms       ,    42041.12807200598  ,   19808.126964508516 ,    9939.129142738413  , 0.006757450785057169
2014-12-31,      23, Telecoms       ,    68237.08794407663  ,   34598.839579230975 ,   15229.666647524224  , 0.006757450785057169
2015-03-31,      23, Telecoms       ,    43521.07611720908  ,   32059.12429243185  ,    5964.309973718248  , 0.006757450785057169
2015-06-30,      23, Telecoms       ,    62126.13606183794  ,   43978.69433491758  ,    7785.740614379516  , 0.006757450785057169
2015-09-30,      23, Telecoms       ,   112514.45841952543  ,   82184.9097038966   ,   26596.203734324816  , 0.006757450785057169
2015-12-31,      23, Telecoms       ,    61718.88596673215  ,   42949.39884276211  ,   14394.615690630808  , 0.006757450785057169
2016-03-31,      23, Telecoms       ,    46499.563881423455 ,   24955.876861926794 ,    7279.882890845645  , 0.006757450785057169
2016-06-30,      23, Telecoms       ,    42046.633063953006 ,   23882.327850025064 ,    7639.170994211842  , 0.006757450785057169
2016-09-30,      23, Telecoms       ,    72993.98826733549  ,   36516.69972149832  ,   10696.996882032652  , 0.006757450785057169
2016-12-31,      23, Telecoms       ,    42432.28857820317  ,   25501.955611085537 ,    9312.448219112872  , 0.006757450785057169
2017-03-31,      23, Telecoms       ,    82375.37689628496  ,   40918.48391852465  ,   14996.997668294749  , 0.006757450785057169
2017-06-30,      23, Telecoms       ,   101022.7664267113   ,   48110.47114986893  ,   15820.617452806604  , 0.006757450785057169
2017-09-30,      23, Telecoms       ,    49093.83630475021  ,   26127.564408586124 ,   11946.858407080437  , 0.006757450785057169
2017-12-31,      23, Telecoms       ,    57817.16136899119  ,   42558.621728132355 ,    8837.298659456177  , 0.006757450785057169
2018-03-31,      23, Telecoms       ,    75042.66929392515  ,   36947.98757115619  ,   16098.706972952401  , 0.006757450785057169
2018-06-30,      23, Telecoms       ,    56910.342317277325 ,   27465.20219869221  ,   14067.589926341705  , 0.006757450785057169
2018-09-30,      23, Telecoms       ,   101600.36101200782  ,   56162.375763335214 ,   19725.743778501266  , 0.006757450785057169
2018-12-31,      23, Telecoms       ,    47891.145950805505 ,   24309.776779618678 ,    5838.081687135984  , 0.006757450785057169
2019-03-31,      23, Telecoms       ,    67136.76960403778  ,   46490.9013242255   ,    7408.914499541898  , 0.006757450785057169
2019-06-30,      23, Telecoms       ,    84763.23332126462  ,   46656.79549592376  ,   12464.897005736555  , 0.006757450785057169
2019-09-30,      23, Telecoms       ,    34273.481844173264 ,   16950.02017519836  ,    6493.798706392309  , 0.006757450785057169
2019-12-31,      23, Telecoms       ,   101820.23302271235  ,   70695.33303196335  ,   16018.208789676373  , 0.006757450785057169
2020-03-31,      23, Telecoms       ,    53725.48479048728  ,   28004.13986568099  ,    7789.370014718483  , 0.006757450785057169
2020-06-30,      23, Telecoms       ,    52470.961540038756 ,   33730.35531981636  ,    9976.924265029667  , 0.006757450785057169
2020-09-30,      23, Telecoms       ,    40490.09584027761  ,   28229.666297160133 ,    5288.538928029987  , 0.006757450785057169
2020-12-31,      23, Telecoms       ,   105331.45472331384  ,   62220.57790367055  ,   23187.75157495989   , 0.006757450785057169
2021-03-31,      23, Telecoms       ,    52665.38402256268  ,   34504.30763512083  ,    5466.787498955711  , 0.006757450785057169
2021-06-30,      23, Telecoms       ,    82728.77978124614  ,   54353.97202254861  ,   12195.479346854474  , 0.006757450785057169
2021-09-30,      23, Telecoms       ,    63577.454286253065 ,   33202.76251131811  ,   10046.57839099706   , 0.006757450785057169
2021-12-31,      23, Telecoms       ,    47657.258829812294 ,   22597.844661772    ,    5817.7354551315    , 0.006757450785057169
2022-03-31,      23, Telecoms       ,    48456.49046631375  ,   35046.05397321336  ,    4889.601820190451  , 0.006757450785057169
2022-06-30,      23, Telecoms       ,    54028.95212605744  ,   32155.766636942913 ,    6401.734864871028  , 0.006757450785057169
2022-09-30,      23, Telecoms       ,    72551.88724210496  ,   36167.72275798628  ,   17766.132357458268  , 0.006757450785057169
2022-12-31,      23, Telecoms       ,    55132.88178469271  ,   28213.607920665403 ,   11645.989667514721  , 0.006757450785057169
2023-03-31,      23, Telecoms       ,    89701.56929643416  ,   55273.92550287675  ,   16162.77705567302   , 0.006757450785057169
2023-06-30,      23, Telecoms       ,    63045.77440868391  ,   32067.438783187336 ,    7876.586269869638  , 0.006757450785057169
2023-09-30,      23, Telecoms       ,    54414.91610518072  ,   30560.759653741057 ,   11643.352704734907  , 0.006757450785057169
2023-12-31,      23, Telecoms       ,    76204.16029408455  ,   42037.79982212231  ,   18503.083923456987  , 0.006757450785057169
2024-03-31,      23, Telecoms       ,    76890.22837435835  ,   54920.27178890719  ,    8261.154280692219  , 0.006757450785057169
2024-06-30,      23, Telecoms       ,   109828.2998151148   ,   57892.56244551276  ,   18643.952472471887  , 0.006757450785057169
2010-03-31,      24, Telecoms       ,  3986789.498222288    , 2804753.833540805    ,  634928.1246129991    , 0.3277789582105065
2010-06-30,      24, Telecoms       ,  3734755.579238912    , 1738076.9577081043   ,  598612.0048486626    , 0.3277789582105065
2010-09-30,      24, Telecoms       ,  2333428.04304435     , 1574338.1051973107   ,  358291.72607387736   , 0.3277789582105065
2010-12-31,      24, Telecoms       ,  6328536.399770459    , 4052941.800352073    ,  809818.3180755186    , 0.3277789582105065
2011-03-31,      24, Telecoms       ,  3280208.5968066715   , 1676905.9970467992   ,  471650.2908023819    , 0.3277789582105065
2011-06-30,      24, Telecoms       ,  5570943.272003355    , 3758061.4669326344   ,  960375.9432306938    , 0.3277789582105065
2011-09-30,      24, Telecoms       ,  2045025.4704141195   , 1471163.8482032283   ,  365563.4381453031    , 0.3277789582105065
2011-12-31,      24, Telecoms       ,  1034281.5007600782   ,  684884.3236805598   ,  142550.81140406744   , 0.3277789582105065
2012-03-31,      24, Telecoms       ,  1924582.848849157    ,  984989.9752583611   ,  192730.63701142953   , 0.3277789582105065
2012-06-30,      24, Telecoms       ,  2746837.4235477764   , 1268433.2545883222   ,  677349.7091943133    , 0.3277789582105065
2012-09-30,      24, Telecoms       ,  3935927.5124943927   , 2761958.0576918214   ,  718696.6989822378    , 0.3277789582105065
2012-12-31,      24, Telecoms       ,  1811377.2647375194   ,  898340.5088333852   ,  378971.7605746138    , 0.3277789582105065
2013-03-31,      24, Telecoms       ,  5347135.3956948295   , 3640992.7519013803   , 1317061.2349257043    , 0.3277789582105065
2013-06-30,      24, Telecoms       ,  3790244.925443788    , 2357793.8099123444   ,  573260.0165991572    , 0.3277789582105065
2013-09-30,      24, Telecoms       ,  2317580.9214215674   , 1666848.6858028013   ,  273259.36528076924   , 0.3277789582105065
2013-12-31,      24, Telecoms       ,  3150934.436712134    , 1727823.882837618    ,  700647.4753817673    , 0.3277789582105065
2014-03-31,      24, Telecoms       ,  1508078.9023770874   ,  892829.0049306258   ,  344116.62445314054   , 0.3277789582105065
2014-06-30,      24, Telecoms       ,  5319034.027704393    , 2936113.7821733686   , 1225757.8426251903    , 0.3277789582105065
2014-09-30,      24, Telecoms       ,  3027876.9793831506   , 2132425.630839552    ,  385365.9207590634    , 0.3277789582105065
2014-12-31,      24, Telecoms       ,  2749333.33680765     , 1592149.8219125816   ,  343185.4408383064    , 0.3277789582105065
2015-03-31,      24, Telecoms       ,  3303113.225311298    , 2115964.436048471    ,  427664.1274042846    , 0.3277789582105065
2015-06-30,      24, Telecoms       ,  6075801.529583987    , 3120068.4380751452   ,  645399.5800294088    , 0.3277789582105065
2015-09-30,      24, Telecoms       ,  3747665.627950664    , 2651025.4890397787   ,  749679.7234717319    , 0.3277789582105065
2015-12-31,      24, Telecoms       ,  1374907.0709787353   ,  798297.0270565696   ,  334058.4448137577    , 0.3277789582105065
2016-03-31,      24, Telecoms       ,  3327993.770039587    , 2024340.042977088    ,  462044.1490361865    , 0.3277789582105065
2016-06-30,      24, Telecoms       ,  3117438.0144051053   , 1452252.2825568295   ,  651272.4790954266    , 0.3277789582105065
2016-09-30,      24, Telecoms       ,  2514931.2670469536   , 1533457.3906801564   ,  464413.4653417812    , 0.3277789582105065
2016-12-31,      24, Telecoms       ,  2197114.1910830014   , 1384566.345495281    ,  274503.7109564781    , 0.3277789582105065
2017-03-31,      24, Telecoms       ,  5218884.838448082    , 3866910.067905095    , 1091501.9507233533    , 0.3277789582105065
2017-06-30,      24, Telecoms       ,  1600944.8316431933   , 1163536.4892116862   ,  343133.40147044964   , 0.3277789582105065
2017-09-30,      24, Telecoms       ,  1749406.3177275897   , 1137124.070385145    ,  338522.25442764064   , 0.3277789582105065
2017-12-31,      24, Telecoms       ,  3390216.4137187414   , 2138347.6473065554   ,  588093.6547010563    , 0.3277789582105065
2018-03-31,      24, Telecoms       ,  1278754.982943654    ,  774661.8503513138   ,  165769.33811381052   , 0.3277789582105065
2018-06-30,      24, Telecoms       ,  3358721.2470169137   , 2322731.467948112    ,  429468.07544458867   , 0.3277789582105065
2018-09-30,      24, Telecoms       ,  2768543.4476383575   , 1792610.3758900885   ,  458630.05190245906   , 0.3277789582105065
2018-12-31,      24, Telecoms       ,  2093170.6318531595   , 1115714.87070727     ,  384569.19263524294   , 0.3277789582105065
2019-03-31,      24, Telecoms       ,  3630566.622368294    , 2638672.374506251    ,  636640.8164781948    , 0.3277789582105065
2019-06-30,      24, Telecoms       ,  2694473.8985866383   , 1477555.7134579478   ,  567374.9972399126    , 0.3277789582105065
2019-09-30,      24, Telecoms       ,  2878234.181558951    , 1585610.6285355682   ,  685251.0956339645    , 0.3277789582105065
2019-12-31,      24, Telecoms       ,  2341119.5035169935   , 1061933.932957444    ,  428242.80345848185   , 0.3277789582105065
2020-03-31,      24, Telecoms       ,  2791630.4899556763   , 1327757.8313611117   ,  686375.9790015533    , 0.3277789582105065
2020-06-30,      24, Telecoms       ,  5759980.208837545    , 3487110.043786212    , 1106653.1126564194    , 0.3277789582105065
2020-09-30,      24, Telecoms       ,  2798506.0590078477   , 1619620.9625931825   ,  311290.0760463417    , 0.3277789582105065
2020-12-31,      24, Telecoms       ,  1538516.9485618356   ,  741331.4778122545   ,  347121.5446644239    , 0.3277789582105065
2021-03-31,      24, Telecoms       ,  2188132.298247483    , 1316103.4504819992   ,  471131.2939226606    , 0.3277789582105065
2021-06-30,      24, Telecoms       ,  2282139.3883063444   , 1069373.9017431226   ,  425667.34976466006   , 0.3277789582105065
2021-09-30,      24, Telecoms       ,  4665017.223088016    , 2466499.6291311546   ,  761596.2159015909    , 0.3277789582105065
2021-12-31,      24, Telecoms       ,  2675248.264417517    , 1235902.524773581    ,  447734.30377073033   , 0.3277789582105065
2022-03-31,      24, Telecoms       ,  5713921.324264905    , 3141102.5854701926   ,  841831.8978521236    , 0.3277789582105065
2022-06-30,      24, Telecoms       ,  6089908.842175684    , 2935257.414903085    ,  944056.1346474037    , 0.3277789582105065
2022-09-30,      24, Telecoms       ,  3177326.9661900597   , 2350847.949677029    ,  780069.2561759007    , 0.3277789582105065
2022-12-31,      24, Telecoms       ,  2555950.680450454    , 1813501.5257286723   ,  485934.33348212886   , 0.3277789582105065
2023-03-31,      24, Telecoms       ,  1902911.4058358404   , 1216400.2007292318   ,  320350.24928754976   , 0.3277789582105065
